source_wallet_id,dest_wallet_id,timestamp,amount,token-type
w_38daly8ozc,mixer_zh13cd5glq,2025-12-24T17:38:36Z,2148.34,USDT
mixer_j5sxvwvm4w,w_9tze5r5uqp,2025-11-29T11:26:04Z,2076.99,USDT
illicit_dw2zcfzw0l,mixer_zh13cd5glq,2025-12-04T01:03:42Z,0.08409392,WBTC
w_43c5ba75uu,mixer_3zkwdeekgy,2025-11-23T18:57:01Z,0.15151592,WBTC
w_m25len606n,exchange_xmxb9yo18p,2026-01-27T08:39:53Z,0.081245,WBTC
illicit_dw2zcfzw0l,w_dzr1yxr2dh,2026-01-05T19:36:22Z,4576.58,USDT
exchange_smado8e7fl,w_6ccvcjwtl9,2025-11-02T21:41:16Z,1176.5,USDC
w_ou9iy4x41d,mixer_j5sxvwvm4w,2025-12-28T05:57:20Z,2217.12,USDC
illicit_dw2zcfzw0l,exchange_xmxb9yo18p,2025-11-24T16:13:15Z,1.577364,ETH
mixer_spengwyx9t,w_cgvyie6ivw,2025-12-20T16:48:53Z,665.87,USDT
illicit_dw2zcfzw0l,w_pki7p5tb94,2026-01-03T08:49:12Z,0.14916696,WBTC
w_z4z7whwkmy,w_60rjiw1swj,2026-01-10T11:20:37Z,0.07399722,WBTC
illicit_amdvlnknd6,illicit_7yt2m6twd1,2025-11-11T00:11:19Z,0.42126231,WBTC
w_atatj9a3y3,exchange_xmxb9yo18p,2025-12-27T18:52:08Z,0.688507,ETH
exploit_rflqbmae38,illicit_amdvlnknd6,2025-11-07T23:43:37Z,456.9,USDC
w_uk9e1v2isq,exchange_xmxb9yo18p,2025-11-19T21:58:03Z,1919.73,DAI
exchange_qhrrpzlk3e,w_es6m033ifh,2026-01-29T18:39:31Z,460.05,USDT
illicit_8qzpky32or,exchange_ajssuuqo1v,2025-12-04T10:22:21Z,307.36,USDC
mixer_j5sxvwvm4w,w_6ddfgs3jon,2025-12-24T08:10:13Z,1.296377,ETH
mixer_zh13cd5glq,w_kbp2qd6vas,2026-01-27T03:36:00Z,14.341857,ETH
exchange_xmxb9yo18p,w_d5eqy08p0f,2025-12-16T12:31:29Z,2264.81,USDT
w_pvs7hzioyk,exchange_ajssuuqo1v,2025-11-06T13:32:21Z,0.289644,ETH
mixer_spengwyx9t,w_5py6b2knft,2025-12-29T23:08:40Z,420.98,USDT
mixer_zh13cd5glq,w_k6re4q6qdy,2025-12-30T20:56:10Z,673.41,USDT
w_9382kkzmpj,mixer_3zkwdeekgy,2025-11-18T19:35:12Z,1876.39,USDT
w_phr62gdswm,exchange_smado8e7fl,2025-12-13T15:13:23Z,0.342872,ETH
w_7c3dd03uvu,exchange_ajssuuqo1v,2025-11-10T02:08:11Z,4696.67,DAI
exchange_qhrrpzlk3e,w_pvs7hzioyk,2025-12-04T09:20:51Z,981.99,USDC
illicit_dalmjegqto,exchange_4xyf9igfu8,2026-01-13T14:34:52Z,1065.71,USDC
w_cfi4o6l1f9,exchange_qhrrpzlk3e,2025-11-05T08:47:27Z,2.423885,ETH
illicit_dw2zcfzw0l,exchange_ajssuuqo1v,2026-01-13T09:52:35Z,7.511318,ETH
w_y4lyk83tql,mixer_spengwyx9t,2025-11-07T05:30:50Z,3064.59,USDT
mixer_3zkwdeekgy,w_r97y2lofn1,2025-11-22T14:41:10Z,1308.01,USDT
w_r97y2lofn1,mixer_zh13cd5glq,2026-01-09T20:42:04Z,1.385796,ETH
w_nam148p0tv,exchange_xmxb9yo18p,2025-11-22T05:21:46Z,765.91,USDC
w_9t7e8g8jdp,exchange_smado8e7fl,2026-01-13T16:36:56Z,0.300866,WBTC
w_nyxtxmgtt0,mixer_spengwyx9t,2025-11-20T06:59:51Z,2144.21,USDT
exchange_ajssuuqo1v,w_jidknwi5fl,2025-11-08T18:41:06Z,1387.92,USDT
mixer_spengwyx9t,w_25sq8croyr,2026-01-23T15:14:45Z,1433.46,USDT
exchange_xmxb9yo18p,w_6ddfgs3jon,2025-12-05T14:07:34Z,4.749838,ETH
w_objlzy1uu9,exchange_qhrrpzlk3e,2026-01-09T12:28:12Z,0.348053,ETH
w_tzk3ny9v20,exchange_ajssuuqo1v,2025-12-04T06:13:20Z,0.087467,WBTC
exchange_smado8e7fl,w_zp08j3trp0,2025-11-29T05:52:01Z,1542.09,USDT
exchange_ajssuuqo1v,w_2iagl58kxo,2025-11-29T11:13:10Z,0.47886,ETH
w_qimqodpxnf,exchange_xmxb9yo18p,2026-01-12T00:53:21Z,4897.67,USDT
mixer_spengwyx9t,w_lxslg6mm1z,2025-12-26T06:24:36Z,0.05461116,WBTC
w_pkyrybovak,exchange_4xyf9igfu8,2026-01-26T04:23:07Z,853.63,USDC
w_otohp6vz41,mixer_3zkwdeekgy,2025-12-11T20:33:29Z,271.02,DAI
illicit_amdvlnknd6,illicit_wixz2c9ros,2026-01-17T18:55:12Z,2.359245,ETH
w_38daly8ozc,exchange_smado8e7fl,2025-11-08T20:12:16Z,1455.0,USDT
illicit_amdvlnknd6,w_owgzrixa11,2025-11-19T06:50:13Z,3.258253,ETH
illicit_wixz2c9ros,mixer_zh13cd5glq,2026-01-20T12:20:00Z,2.764742,ETH
w_odro8bnp84,mixer_zh13cd5glq,2026-01-24T05:36:19Z,2022.8,USDT
mixer_spengwyx9t,exchange_xmxb9yo18p,2026-01-20T02:13:43Z,2173.53,DAI
exchange_qhrrpzlk3e,w_es6m033ifh,2026-01-10T01:40:09Z,0.023154,WBTC
illicit_dalmjegqto,mixer_zh13cd5glq,2025-11-30T21:33:50Z,1209.17,USDC
exploit_rflqbmae38,illicit_dw2zcfzw0l,2025-11-08T11:47:58Z,2490.95,USDC
w_30t9nt3w5u,mixer_zh13cd5glq,2025-11-27T01:47:28Z,396.26,USDT
exchange_qhrrpzlk3e,w_0hpmnz1udb,2025-12-13T05:43:29Z,0.320078,ETH
exchange_xmxb9yo18p,w_yz7srcbplj,2026-01-12T22:48:03Z,257.95,USDT
w_hqmabsi9nb,exchange_xmxb9yo18p,2026-01-18T04:51:37Z,400.36,USDT
mixer_j5sxvwvm4w,w_x63cfl0uke,2025-11-09T16:25:32Z,1009.6454769,USDC
mixer_j5sxvwvm4w,w_t1ntmjsrd9,2025-11-23T01:14:45Z,167.8,DAI
w_iaakytt3im,exchange_smado8e7fl,2025-11-16T08:20:04Z,1.275384,ETH
exchange_smado8e7fl,w_otohp6vz41,2025-11-11T15:36:03Z,841.56,DAI
w_txcb48y1o4,exchange_smado8e7fl,2025-11-20T08:02:15Z,735.37,USDT
illicit_prcjiwvhdk,w_xyvgiui9kk,2025-11-28T21:25:01Z,1253.81,DAI
w_ut076g5g79,mixer_j5sxvwvm4w,2025-11-25T11:40:02Z,660.28,USDC
w_lemx15z8vm,exchange_xmxb9yo18p,2026-01-31T10:17:19Z,449.98,USDT
illicit_amdvlnknd6,illicit_8lw2lm349e,2026-01-03T11:05:31Z,914.52,DAI
w_jgxaa2ilgb,exchange_xmxb9yo18p,2026-01-04T11:42:48Z,2124.32,USDT
mixer_j5sxvwvm4w,exchange_qhrrpzlk3e,2025-12-14T15:28:13Z,747.42,DAI
w_zggm0j36tc,mixer_spengwyx9t,2025-12-16T14:04:50Z,0.25711945,WBTC
exploit_rflqbmae38,illicit_prcjiwvhdk,2025-11-09T00:30:54Z,6214.8,USDT
w_31yihair4c,exchange_smado8e7fl,2025-11-29T21:35:23Z,2882.2,USDT
exchange_ajssuuqo1v,w_ihx74d0gjy,2026-01-07T10:53:19Z,0.188369,ETH
mixer_spengwyx9t,w_a1wj0tpac5,2025-11-25T15:42:23Z,707.23,USDT
mixer_3zkwdeekgy,w_9mx2x18haf,2026-01-26T10:52:54Z,1.13826,ETH
w_3kx7eedtjv,exchange_smado8e7fl,2025-12-17T15:11:09Z,2795.69,USDT
w_r97y2lofn1,mixer_j5sxvwvm4w,2025-12-27T13:41:52Z,1119.71,USDC
mixer_zh13cd5glq,w_6ub7l8v1zo,2026-01-08T04:56:52Z,2347.35,USDT
w_s1k9ye9o2m,exchange_qhrrpzlk3e,2026-01-24T22:20:47Z,3381.75,USDC
exchange_smado8e7fl,w_hqmabsi9nb,2025-11-05T08:52:07Z,0.426987,ETH
illicit_prcjiwvhdk,exchange_xmxb9yo18p,2025-11-28T11:17:59Z,655.9,DAI
mixer_j5sxvwvm4w,w_0hpmnz1udb,2026-01-08T01:19:47Z,404.47,USDT
exchange_ajssuuqo1v,w_xux1oxrwk8,2025-11-09T08:24:43Z,1164.74,USDT
w_xux1oxrwk8,mixer_zh13cd5glq,2026-01-15T18:57:06Z,626.32,USDC
exploit_rflqbmae38,illicit_prcjiwvhdk,2025-11-08T14:18:20Z,389.11,USDT
exchange_ajssuuqo1v,w_atatj9a3y3,2026-01-29T22:31:08Z,4.969654,ETH
w_1w1ht7pze9,exchange_qhrrpzlk3e,2025-12-09T19:11:47Z,3663.0,DAI
w_txcb48y1o4,exchange_qhrrpzlk3e,2026-01-22T00:01:52Z,0.623114,WBTC
w_rcnbh6nqqb,mixer_3zkwdeekgy,2026-01-04T11:10:19Z,0.66176027,WBTC
illicit_amdvlnknd6,exchange_xmxb9yo18p,2025-12-23T05:39:27Z,423.17,USDC
exchange_qhrrpzlk3e,w_zqy72wx7pt,2025-11-20T18:38:35Z,757.17,DAI
w_q46nouhfj7,exchange_smado8e7fl,2025-11-28T06:25:44Z,3939.22,DAI
exchange_ajssuuqo1v,w_0lvsnujza7,2026-01-08T22:20:17Z,1.67278,ETH
w_sqt26q3xlr,exchange_ajssuuqo1v,2025-12-31T01:56:23Z,0.056123,ETH
exchange_qhrrpzlk3e,w_a78e9rivh6,2025-11-30T16:11:09Z,1809.46,USDT
mixer_spengwyx9t,w_sqt26q3xlr,2025-12-20T20:11:19Z,2224.37,USDT
w_qx6gvwrdml,exchange_qhrrpzlk3e,2026-01-07T09:49:58Z,2.142564,ETH
w_hc36kof8kr,exchange_4xyf9igfu8,2025-11-12T07:37:58Z,830.32,USDT
illicit_dalmjegqto,illicit_l8hl88kzru,2025-11-11T00:24:21Z,0.22967219,WBTC
w_jeget1ghr0,mixer_zh13cd5glq,2026-01-26T17:22:31Z,286.36,DAI
w_9xqym52xg8,exchange_4xyf9igfu8,2025-12-01T22:30:37Z,0.982474,ETH
w_wd7oi0pesg,exchange_iogxpbwhvn,2025-12-14T17:34:14Z,4.665645,ETH
w_zqy72wx7pt,mixer_spengwyx9t,2025-12-01T17:32:57Z,615.25,USDC
illicit_prcjiwvhdk,exchange_smado8e7fl,2026-01-26T18:59:46Z,1.098805,ETH
w_r6k2vmwwyz,mixer_3zkwdeekgy,2025-11-15T09:14:28Z,4591.29,USDT
exchange_ajssuuqo1v,w_j2qp89uzfk,2025-12-19T16:17:49Z,2207.42,DAI
exchange_qhrrpzlk3e,w_uhxid4n1u3,2025-12-26T16:00:47Z,3.427017,ETH
illicit_dw2zcfzw0l,mixer_j5sxvwvm4w,2025-11-11T16:43:33Z,7.129816,ETH
w_ujv6oh9sdb,exchange_ajssuuqo1v,2025-11-19T17:55:19Z,0.524449,ETH
w_45bm1enf31,exchange_4xyf9igfu8,2025-11-13T16:39:51Z,4.662923,ETH
exchange_xmxb9yo18p,w_5jsg65kxvf,2026-01-15T04:38:55Z,0.142127,WBTC
exchange_qhrrpzlk3e,w_azytjxepq8,2026-01-29T03:04:25Z,6638.66,USDC
w_phr62gdswm,exchange_xmxb9yo18p,2025-11-21T20:49:54Z,1.654203,ETH
w_cgvyie6ivw,mixer_zh13cd5glq,2025-11-14T11:52:44Z,1842.88,USDT
mixer_zh13cd5glq,w_5bcw790pdw,2025-11-10T22:54:05Z,409.47,DAI
mixer_j5sxvwvm4w,w_hc36kof8kr,2025-11-25T04:28:13Z,0.01998008,WBTC
w_5psq0oxfq8,mixer_j5sxvwvm4w,2025-12-17T10:39:17Z,0.477685,ETH
exchange_smado8e7fl,w_ut076g5g79,2025-11-10T20:24:09Z,456.26,USDC
exchange_ajssuuqo1v,w_5jsg65kxvf,2026-01-21T02:11:12Z,4029.53,USDT
w_3kx7eedtjv,mixer_spengwyx9t,2025-11-21T13:31:51Z,0.44329,ETH
mixer_3zkwdeekgy,w_6ddfgs3jon,2025-11-16T01:12:58Z,852.15,DAI
illicit_1bj9rm7pyx,illicit_8qzpky32or,2026-01-14T03:35:33Z,803.62,USDC
w_4ivsolmlgs,mixer_j5sxvwvm4w,2025-11-26T07:25:49Z,4.769565,ETH
exchange_qhrrpzlk3e,w_xpj4hnriuu,2026-01-03T09:58:58Z,0.047649,ETH
illicit_dw2zcfzw0l,w_7fxzv4u3bb,2026-01-10T15:50:00Z,411.17,USDC
exchange_ajssuuqo1v,w_tz0yncxll4,2026-01-03T14:24:42Z,4470.79,USDC
w_9t7e8g8jdp,exchange_ajssuuqo1v,2026-01-31T07:29:33Z,359.21,DAI
exchange_ajssuuqo1v,w_waouaxeqbn,2026-01-14T03:51:27Z,1781.59,USDT
mixer_zh13cd5glq,w_yar821uzvg,2025-11-18T03:56:17Z,792.8,DAI
exchange_smado8e7fl,w_xfgcaqvkiz,2025-11-14T18:57:12Z,387.76,USDC
exchange_smado8e7fl,w_qlgzui1b0z,2026-01-20T17:09:59Z,0.191901,ETH
exchange_qhrrpzlk3e,w_d84u89yjb1,2025-11-17T17:42:34Z,1129.61,DAI
w_suflsehuds,exchange_ajssuuqo1v,2025-11-08T05:26:17Z,834.95,USDT
w_cgvyie6ivw,exchange_4xyf9igfu8,2025-12-14T18:33:25Z,721.11,USDC
w_3j2d54i3qk,mixer_zh13cd5glq,2025-12-25T03:29:46Z,81.5,USDT
mixer_j5sxvwvm4w,w_vifttd96qe,2026-01-07T16:47:32Z,1.518425,ETH
w_5jsg65kxvf,exchange_xmxb9yo18p,2026-01-30T13:28:07Z,10357.28,USDT
w_lz049enulq,exchange_qhrrpzlk3e,2026-01-07T02:27:01Z,1287.37,USDT
w_zggm0j36tc,w_6wktakpuxq,2025-12-20T19:22:24Z,2291.52,USDC
exchange_ajssuuqo1v,w_p501nouhtc,2025-11-19T05:55:25Z,1.336214,ETH
w_43c5ba75uu,exchange_ajssuuqo1v,2026-01-14T07:00:42Z,1569.03,USDC
w_xxva2ieuc1,exchange_smado8e7fl,2026-01-31T01:33:33Z,0.113688,ETH
exchange_ajssuuqo1v,w_x63cfl0uke,2026-01-04T15:11:18Z,1.050966,ETH
w_55nf4zw9xa,exchange_qhrrpzlk3e,2025-11-22T08:02:19Z,0.08785,WBTC
mixer_3zkwdeekgy,w_9xuy41iblj,2025-12-02T09:53:00Z,1019.05,USDC
w_yrvxoieves,exchange_xmxb9yo18p,2026-01-27T23:42:32Z,0.953434,ETH
w_nyxtxmgtt0,exchange_qhrrpzlk3e,2025-11-28T01:42:39Z,1020.36,USDT
w_zlma5uofwb,exchange_xmxb9yo18p,2026-01-09T17:10:20Z,0.346052,WBTC
illicit_dw2zcfzw0l,illicit_7yt2m6twd1,2025-12-03T17:51:10Z,1849.48,USDT
w_7s55j2o7s3,mixer_j5sxvwvm4w,2025-11-09T10:00:28Z,274.32,USDC
w_xfgcaqvkiz,exchange_smado8e7fl,2025-11-10T14:47:30Z,281.34,USDC
w_bhb7s9tj1g,exchange_qhrrpzlk3e,2026-01-11T07:54:16Z,2570.35,USDT
w_bhb7s9tj1g,exchange_qhrrpzlk3e,2025-11-24T19:23:14Z,0.195596,WBTC
exchange_ajssuuqo1v,w_ef0votqtxh,2025-12-11T08:27:08Z,2958.38,USDT
mixer_spengwyx9t,w_ifpwioxd9c,2025-11-27T01:29:34Z,788.11,USDC
w_31yihair4c,exchange_qhrrpzlk3e,2025-11-27T18:04:42Z,407.12,USDT
illicit_dw2zcfzw0l,w_cgvyie6ivw,2025-12-15T13:16:11Z,1842.57,USDC
w_dw2pcn9t84,exchange_qhrrpzlk3e,2025-11-12T14:28:48Z,112.87,DAI
w_x4w6xlpu0d,exchange_4xyf9igfu8,2025-12-08T08:08:28Z,968.73,USDT
illicit_dalmjegqto,illicit_wixz2c9ros,2025-12-18T21:47:42Z,248.69,DAI
mixer_zh13cd5glq,w_9xqym52xg8,2026-01-19T03:07:11Z,2767.82,USDT
w_lxslg6mm1z,mixer_zh13cd5glq,2025-11-21T21:18:00Z,1567.37,USDC
w_8hmbr5xqt4,exchange_xmxb9yo18p,2026-01-01T12:28:52Z,2.581552,ETH
illicit_wixz2c9ros,mixer_spengwyx9t,2025-11-19T04:15:40Z,1.134876,ETH
mixer_j5sxvwvm4w,w_fwyjxrpj1e,2026-01-20T07:34:48Z,1052.44,DAI
w_jgxaa2ilgb,exchange_xmxb9yo18p,2026-01-08T16:01:31Z,1375.96,USDT
exchange_ajssuuqo1v,w_o75rh8lx6d,2025-12-08T10:30:49Z,1255.99,USDT
exchange_qhrrpzlk3e,w_upfln4rxyj,2025-11-14T12:06:31Z,614.82,USDT
illicit_69ugnekrcp,illicit_8lw2lm349e,2026-01-15T19:41:04Z,1619.23,USDC
w_9skdgigatj,exchange_xmxb9yo18p,2025-11-09T23:02:22Z,2227.42,DAI
illicit_prcjiwvhdk,illicit_7yt2m6twd1,2025-11-13T11:26:27Z,1250.26,USDT
w_tlcxlvpymb,exchange_qhrrpzlk3e,2025-11-26T01:24:19Z,258.19,USDT
w_4gh2m5zja8,exchange_ajssuuqo1v,2025-12-18T13:31:16Z,3348.61,USDT
w_x4w6xlpu0d,exchange_ajssuuqo1v,2026-01-20T10:43:18Z,843.35,USDT
illicit_69ugnekrcp,illicit_l8hl88kzru,2025-12-21T18:07:45Z,8588.86,DAI
exchange_qhrrpzlk3e,w_j70e3p15ah,2025-12-28T09:22:30Z,0.527887,ETH
w_2iagl58kxo,mixer_spengwyx9t,2026-01-08T19:27:59Z,0.968979,ETH
w_j2qp89uzfk,exchange_ajssuuqo1v,2026-01-18T09:17:43Z,1554.91,USDC
illicit_prcjiwvhdk,mixer_3zkwdeekgy,2025-11-04T00:25:16Z,0.386964,ETH
exchange_ajssuuqo1v,w_0hpmnz1udb,2025-12-26T08:35:43Z,0.054743,ETH
w_38xrg2gzr7,mixer_spengwyx9t,2025-11-12T02:55:58Z,669.58,USDT
w_0s9bp4m18o,exchange_smado8e7fl,2026-01-02T00:47:31Z,764.28,USDC
exchange_xmxb9yo18p,w_zlma5uofwb,2025-12-28T18:27:20Z,1298.93,DAI
illicit_69ugnekrcp,exchange_qhrrpzlk3e,2025-12-01T11:29:57Z,2.451865,ETH
mixer_3zkwdeekgy,w_0982n2atqy,2025-11-16T20:44:06Z,2009.52,USDT
mixer_j5sxvwvm4w,w_zhwjr64dpj,2025-11-20T10:32:31Z,503.65,USDC
mixer_3zkwdeekgy,w_uvy8n1utox,2025-11-08T22:03:39Z,1992.42,USDC
exchange_ajssuuqo1v,w_fyo1750ceh,2025-12-21T00:41:40Z,0.371551,ETH
w_owgzrixa11,mixer_spengwyx9t,2026-01-14T13:45:05Z,0.631568,ETH
exchange_xmxb9yo18p,w_xux1oxrwk8,2025-12-28T00:50:40Z,1468.07,USDC
w_zlma5uofwb,exchange_xmxb9yo18p,2025-11-05T09:21:09Z,579.13,USDC
exchange_qhrrpzlk3e,w_5jsg65kxvf,2025-12-15T13:11:39Z,791.71,USDT
exchange_smado8e7fl,w_lemx15z8vm,2025-12-21T06:11:18Z,0.734847,ETH
w_60rjiw1swj,mixer_spengwyx9t,2025-12-08T04:12:01Z,0.18614288,WBTC
w_hsahxthv3a,exchange_ajssuuqo1v,2025-11-22T02:00:05Z,0.128995,WBTC
exchange_smado8e7fl,w_60rjiw1swj,2025-11-03T11:37:42Z,483.96,USDT
w_hh5lf6a4fe,exchange_smado8e7fl,2025-11-21T20:48:04Z,1.904627,ETH
mixer_zh13cd5glq,w_y4lyk83tql,2025-11-08T19:17:17Z,746.22,DAI
illicit_dw2zcfzw0l,exchange_smado8e7fl,2025-11-11T08:32:29Z,7.793254,ETH
mixer_3zkwdeekgy,w_874frhocn9,2025-11-10T23:26:38Z,594.97,USDC
w_wd7oi0pesg,mixer_j5sxvwvm4w,2025-12-25T18:12:11Z,3146.47,USDT
exchange_ajssuuqo1v,w_y4lyk83tql,2025-11-13T22:38:46Z,1.096469,ETH
mixer_j5sxvwvm4w,w_yar821uzvg,2026-01-16T13:34:20Z,956.81,DAI
exchange_qhrrpzlk3e,w_xyvgiui9kk,2025-12-13T02:22:54Z,3.401626,ETH
mixer_zh13cd5glq,w_cfi4o6l1f9,2025-11-16T14:44:48Z,1171.91,USDT
w_dyt9moge4q,exchange_smado8e7fl,2026-01-14T11:55:10Z,892.6,USDT
w_3r30me8f84,mixer_j5sxvwvm4w,2026-01-09T22:29:43Z,575.38,USDT
mixer_j5sxvwvm4w,w_vslwf90km3,2025-11-06T04:09:48Z,589.13,USDT
w_9xuy41iblj,mixer_3zkwdeekgy,2025-12-29T04:01:35Z,1117.84,USDC
exchange_xmxb9yo18p,w_txcb48y1o4,2025-11-21T04:41:10Z,1925.68,USDC
mixer_3zkwdeekgy,exchange_ajssuuqo1v,2025-11-14T10:21:54Z,0.19216,WBTC
w_8ut0cvs4f8,mixer_j5sxvwvm4w,2025-12-31T17:34:03Z,1090.38,USDC
exploit_rflqbmae38,illicit_prcjiwvhdk,2025-11-07T05:40:14Z,3518.64,USDC
w_r4kz36u8ue,mixer_zh13cd5glq,2025-11-21T23:39:20Z,547.26,USDT
exchange_xmxb9yo18p,w_r97y2lofn1,2025-11-22T00:58:21Z,1251.53,DAI
mixer_j5sxvwvm4w,exchange_smado8e7fl,2026-01-07T08:02:09Z,838.95,DAI
exchange_xmxb9yo18p,w_9xqym52xg8,2026-01-05T22:04:19Z,0.963748,ETH
exchange_xmxb9yo18p,w_zlma5uofwb,2026-01-19T09:41:50Z,1071.77,USDC
w_lxslg6mm1z,exchange_smado8e7fl,2026-01-26T20:11:43Z,1.494615,ETH
exchange_xmxb9yo18p,w_lemx15z8vm,2025-11-29T15:11:06Z,275.06,USDT
w_pkyrybovak,mixer_j5sxvwvm4w,2025-12-18T00:32:36Z,259.06,USDC
w_5psq0oxfq8,mixer_j5sxvwvm4w,2025-11-12T21:17:04Z,0.195429,ETH
illicit_dw2zcfzw0l,illicit_7yt2m6twd1,2025-12-05T00:38:49Z,0.05828849,WBTC
w_5jsg65kxvf,exchange_4xyf9igfu8,2025-11-20T18:00:11Z,411.56,USDT
w_x4w6xlpu0d,exchange_smado8e7fl,2026-01-20T00:01:11Z,537.93,USDC
mixer_3zkwdeekgy,w_6ccvcjwtl9,2026-01-12T05:46:26Z,2992.58,USDC
exchange_xmxb9yo18p,w_0982n2atqy,2025-11-16T07:44:21Z,439.68,USDT
w_zhwjr64dpj,exchange_smado8e7fl,2025-11-04T12:16:17Z,1032.26,USDC
mixer_3zkwdeekgy,w_vslwf90km3,2025-11-05T20:49:53Z,1976.75,DAI
illicit_1bj9rm7pyx,exchange_iogxpbwhvn,2025-12-06T14:19:36Z,5494.78,DAI
mixer_spengwyx9t,w_qlgzui1b0z,2025-11-13T11:13:08Z,668.71,USDC
w_pki7p5tb94,exchange_qhrrpzlk3e,2025-11-13T02:22:09Z,2358.98,USDT
mixer_spengwyx9t,w_zhwjr64dpj,2026-01-15T16:16:29Z,2091.33,DAI
w_csk30lvylk,mixer_zh13cd5glq,2025-11-17T06:05:08Z,1057.77,USDT
illicit_1bj9rm7pyx,mixer_3zkwdeekgy,2025-11-07T12:40:23Z,1272.75,USDT
w_es6m033ifh,mixer_3zkwdeekgy,2026-01-29T23:54:45Z,2985.89,USDT
w_fm8zov7ln2,exchange_4xyf9igfu8,2026-01-28T23:10:07Z,0.127791,ETH
illicit_dw2zcfzw0l,mixer_zh13cd5glq,2025-12-27T23:46:31Z,1462.34,USDC
w_odro8bnp84,mixer_j5sxvwvm4w,2025-11-30T19:15:06Z,0.0140376,WBTC
mixer_spengwyx9t,w_pvs7hzioyk,2025-12-28T15:17:16Z,688.54,DAI
w_or7875aud9,exchange_ajssuuqo1v,2026-01-05T19:49:47Z,1967.65,USDT
exchange_smado8e7fl,w_waouaxeqbn,2026-01-12T16:08:15Z,6353.6,USDC
w_25sq8croyr,mixer_j5sxvwvm4w,2025-12-29T20:02:54Z,4.284574,ETH
w_tzk3ny9v20,exchange_xmxb9yo18p,2026-01-15T00:45:48Z,4320.26,USDT
w_qjg02u1g46,exchange_ajssuuqo1v,2025-11-24T12:46:35Z,4644.65,USDC
w_fxhkc856wp,mixer_spengwyx9t,2026-01-15T13:58:26Z,3.328354,ETH
illicit_69ugnekrcp,exchange_xmxb9yo18p,2026-01-24T22:41:27Z,224.92,USDT
illicit_1bj9rm7pyx,mixer_spengwyx9t,2025-12-09T18:51:33Z,20551.46255535,DAI
w_ifpwioxd9c,mixer_3zkwdeekgy,2025-12-08T09:59:35Z,1198.08,USDC
w_3fpoyipk0q,exchange_smado8e7fl,2025-11-11T10:13:39Z,3092.18,USDC
illicit_amdvlnknd6,w_5935a0l725,2025-11-23T01:44:23Z,7274.46,DAI
w_fxhkc856wp,exchange_qhrrpzlk3e,2025-11-26T19:44:17Z,733.65,USDT
exchange_ajssuuqo1v,w_4lmct64z7w,2026-01-05T22:37:57Z,2.371338,ETH
exchange_qhrrpzlk3e,w_60rjiw1swj,2026-01-12T23:27:41Z,3214.79,USDT
w_eyuhz1gv0e,mixer_j5sxvwvm4w,2025-12-05T13:55:17Z,0.08176351,WBTC
exchange_ajssuuqo1v,w_3qsqcq30o3,2025-12-03T21:37:11Z,2779.23,USDT
w_zlma5uofwb,mixer_spengwyx9t,2026-01-20T19:50:17Z,11.52574,ETH
w_h75lxo6qji,exchange_xmxb9yo18p,2025-11-17T10:19:22Z,698.76,USDT
exchange_xmxb9yo18p,w_jeget1ghr0,2025-12-26T08:05:24Z,8016.43,USDT
illicit_dw2zcfzw0l,mixer_spengwyx9t,2025-12-16T03:33:59Z,3.695029,ETH
illicit_dalmjegqto,illicit_wixz2c9ros,2025-11-07T09:59:39Z,9357.88,USDC
illicit_69ugnekrcp,exchange_qhrrpzlk3e,2025-12-28T10:49:37Z,445.14,USDT
exchange_xmxb9yo18p,w_hsahxthv3a,2026-01-21T16:54:57Z,0.386367,ETH
mixer_spengwyx9t,exchange_ajssuuqo1v,2025-12-24T10:25:56Z,1226.19,USDC
w_xpj4hnriuu,mixer_j5sxvwvm4w,2025-11-13T11:02:45Z,0.58531,ETH
illicit_amdvlnknd6,illicit_7yt2m6twd1,2025-12-01T12:22:33Z,15685.11,USDT
illicit_in3oeuvtyt,exchange_xmxb9yo18p,2026-01-12T19:05:18Z,1566.54,USDT
illicit_dw2zcfzw0l,illicit_wixz2c9ros,2025-12-02T08:33:06Z,7098.06,USDT
exchange_xmxb9yo18p,w_o75rh8lx6d,2026-01-14T13:54:14Z,1486.41,USDT
w_xpj4hnriuu,exchange_qhrrpzlk3e,2025-12-28T21:11:12Z,899.45,USDC
w_ww4fyb8dal,mixer_spengwyx9t,2025-12-18T16:24:26Z,2962.13,USDT
w_j43d5iqvnb,exchange_xmxb9yo18p,2026-01-02T08:08:51Z,4352.81,USDC
mixer_3zkwdeekgy,w_ww4fyb8dal,2025-11-16T00:52:47Z,0.899225,ETH
w_0982n2atqy,exchange_4xyf9igfu8,2025-12-21T05:53:17Z,2.219682,ETH
illicit_dalmjegqto,exchange_ajssuuqo1v,2026-01-01T02:58:19Z,2431.42,DAI
exchange_xmxb9yo18p,w_gb7r3ocwbf,2025-12-21T21:49:05Z,880.79,USDT
illicit_1bj9rm7pyx,illicit_l8hl88kzru,2025-11-10T01:36:37Z,0.473836,ETH
mixer_3zkwdeekgy,w_o75rh8lx6d,2025-12-27T02:41:24Z,3128.01,USDT
w_hl1n13jcat,exchange_qhrrpzlk3e,2026-01-08T06:37:52Z,690.22,USDC
exchange_ajssuuqo1v,w_rht7zewviy,2025-12-06T08:59:47Z,0.306922,WBTC
